,Unnamed: 0,Preco,Num Quartos,Num Banheiros,Num Vagas,Tamanho,Tipo,Cidade,Regiao,Itens Disponivels,Itens Indisponíveis,Data Completa,Dia,Mes,Ano,Dia da Semana,Dia da Semana Extenso,Semana do Ano,Quarter,Estado
1547,1547,163.500,2.0,1.0,3.0,60.0,Apartamento,Niterói,Fonseca,"['Box', 'Armários nos banheiros', 'Armários na cozinha', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",16/12/2024,16.0,12.0,2024.0,0.0,Segunda-feira,51.0,Q4,RJ
1548,1548,270.000,2.0,1.0,1.0,47.0,Apartamento,Niterói,Barreto,"['Box', 'Armários na cozinha', 'Cozinha americana', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa']",16/08/2024,16.0,8.0,2024.0,4.0,Sexta-feira,33.0,Q3,RJ
1549,1549,1.860.000,3.0,7.0,2.0,420.0,Casa,Niterói,Badu,"['Banheira de hidromassagem', 'Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Closet', 'Cozinha americana', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço']","['Piscina privativa', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Home-office', 'Quartos e corredores com portas amplas', 'Garden/Área Privativa']",16/01/2025,16.0,1.0,2025.0,3.0,Quinta-feira,3.0,Q1,RJ
1550,1550,342.000,2.0,2.0,0.0,60.0,Apartamento,Niterói,Badu,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Closet', 'Cozinha americana', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",Data inválida,,,,,,,None,RJ
1551,1551,155.000,1.0,1.0,1.0,44.0,Apartamento,Niterói,Fonseca,"['Box', 'Varanda', 'Armários nos banheiros', 'Armários na cozinha', 'Jardim', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários no quarto', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Home-office', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",Data inválida,,,,,,,None,RJ
1552,1552,400.000,2.0,1.0,0.0,77.0,Apartamento,Niterói,Fonseca,"['Box', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",16/11/2024,16.0,11.0,2024.0,5.0,Sábado,46.0,Q4,RJ
1553,1553,250.000,2.0,1.0,0.0,82.0,Casa,Niterói,Fonseca,"['Varanda', 'Área de serviço']","['Banheira de hidromassagem', 'Box', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",16/11/2024,16.0,11.0,2024.0,5.0,Sábado,46.0,Q4,RJ
1554,1554,650.000,3.0,2.0,2.0,224.0,Casa,Niterói,Fonseca,"['Box', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Fogão incluso', 'Closet', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Geladeira inclusa', 'Banheiro adaptado', 'Cozinha americana', 'Home-office', 'Quartos e corredores com portas amplas', 'Garden/Área Privativa']",06/02/2025,6.0,2.0,2025.0,3.0,Quinta-feira,6.0,Q1,RJ
1555,1555,315.000,2.0,2.0,0.0,80.0,Apartamento,Niterói,Fonseca,"['Box', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Quartos e corredores com portas amplas', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quintal', 'Somente uma casa no terreno']",Data inválida,,,,,,,None,RJ
1556,1556,180.000,2.0,1.0,0.0,65.0,Apartamento,Niterói,Tenente Jardim,"['Box', 'Armários nos banheiros', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",16/06/2024,16.0,6.0,2024.0,6.0,Domingo,24.0,Q2,RJ
1557,1557,435.000,5.0,5.0,2.0,183.0,Casa,Niterói,Matapaca,"['Box', 'Varanda', 'Armários nos banheiros', 'Armários na cozinha', 'Cozinha americana', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários no quarto', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Home-office', 'Quartos e corredores com portas amplas', 'Garden/Área Privativa']",16/10/2024,16.0,10.0,2024.0,2.0,Quarta-feira,42.0,Q4,RJ
1558,1558,215.000,2.0,2.0,1.0,70.0,Apartamento,Niterói,Fonseca,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",Data inválida,,,,,,,None,RJ
1559,1559,300.000,3.0,1.0,1.0,150.0,Casa,Niterói,Fonseca,"['Box', 'Armários nos banheiros', 'Quintal', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Somente uma casa no terreno', 'Garden/Área Privativa']",16/01/2025,16.0,1.0,2025.0,3.0,Quinta-feira,3.0,Q1,RJ
1560,1560,530.000,3.0,2.0,2.0,185.0,Apartamento,Niterói,Fonseca,"['Box', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",16/11/2024,16.0,11.0,2024.0,5.0,Sábado,46.0,Q4,RJ
1561,1561,190.000,2.0,1.0,0.0,50.0,Apartamento,Niterói,Fonseca,"['Box', 'Armários no quarto', 'Armários nos banheiros', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",Data inválida,,,,,,,None,RJ
1562,1562,400.000,3.0,2.0,0.0,169.0,Casa,Niterói,Fonseca,"['Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Quintal', 'Área de serviço']","['Piscina', 'Churrasqueira', 'Portaria 24h']",16/01/2025,16.0,1.0,2025.0,3.0,Quinta-feira,3.0,Q1,RJ
1563,1563,305.000,3.0,2.0,1.0,100.0,Apartamento,Niterói,Fonseca,"['Box', 'Armários nos banheiros', 'Armários na cozinha', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",16/09/2024,16.0,9.0,2024.0,0.0,Segunda-feira,38.0,Q3,RJ
